"#Instance","TestCaseName","Algorithm","ExecutionTime","TotalProfit","TotalDataSize","ServerAssignment","Throughput","Phase2TotalProfit","Phase2TotalDataSize","Phase2ServerAssignment","Phase2Throughput"
"7","8.HighDemand-AverageSharing.txt","GreedyAlgorithmPhase1","5","440.2599999999999","614214","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [19], [26], null, null, null, [18, 98], [45, 93], [21], [12], [22], [66], [24], [41, 59], [43], [35, 53], [96], [27], [60], [40], [14, 70], [2, 15, 28, 32, 34, 74, 80], [16, 42, 56, 75, 99], [36, 58], [7, 9, 38], [8, 65, 83]]","42.0","461.08000000000004","704441","[[19], [12], [22], null, null, [26], null, null, null, null, [21], [66], null, null, null, [24], [27], [60], [45, 93], null, [96], [43], [18, 98], null, null, [41, 59], [14, 70], [35, 53], [40], null, [8, 65, 83], [3], [0], [71], null, [2, 15, 28, 32, 34, 74, 80], [7, 9, 38], [16, 42, 56, 75, 99], [36, 58], [63]]","46.0"
"7","9.HighDemand-HighSharing.txt","GreedyAlgorithmPhase1","10","434.26","895144","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [45], null, null, null, null, [12], [70], [66], [18], [22], [59, 93], [26, 53], [43], [35, 98], [21], [7, 41], [65, 83], [96], [27], [60], [8, 9, 15, 32, 34, 38, 56, 58, 75, 80], [28, 74, 99], [2, 16, 24], [14, 19, 42], [36]]","41.0","461.08000000000004","1096696","[[45], [12], [70], [18], [22], null, null, null, null, null, [21], [66], null, null, null, [27], [60], null, null, null, [96], [43], null, null, null, [7, 41], [59, 93], [26, 53], [35, 98], [40], [28, 74, 99], [65, 83], [3], [0], [71], [8, 9, 15, 32, 34, 38, 56, 58, 75, 80], [2, 16, 24], [14, 19, 42], [36], [63]]","46.0"
"8","1.LowDemand-LowSharing.txt","GreedyAlgorithmPhase1","5","778.9499999999998","750218","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [31, 92], [9, 25, 65], null, null, null, [33, 54, 75], [7, 84], [3, 20, 50], [64, 74], [56, 97, 99], [47, 98], [0, 6, 11, 13, 59], [23, 60, 88, 95], [18, 34, 36, 42, 44, 58], [35, 68, 93], [45, 46, 51, 71, 94], [4, 15, 32, 39, 53, 61, 90], [10, 30, 38], [43, 48, 52, 79], [19, 22, 69, 72, 76], [5, 8, 14, 16, 21, 26, 40, 41, 62, 63, 67, 77, 82, 85, 86, 87, 96], [37, 55, 66, 89], [2, 27, 78, 91], [1, 12, 17, 24, 28, 49, 81, 83], [29, 70, 73, 80]]","99.0","778.95","750218","[null, null, null, null, null, null, null, null, null, null, [31, 92], null, null, null, null, [56, 97, 99], [9, 25, 65], null, null, null, [3, 20, 50], [33, 54, 75], [7, 84], [64, 74], null, [0, 6, 11, 13, 59], [18, 34, 36, 42, 44, 58], [23, 60, 88, 95], [35, 68, 93], [47, 98], [4, 15, 32, 39, 53, 61, 90], [45, 46, 51, 71, 94], [10, 30, 38], [43, 48, 52, 79], [19, 22, 69, 72, 76], [5, 8, 14, 16, 21, 26, 40, 41, 62, 63, 67, 77, 82, 85, 86, 87, 96], [37, 55, 66, 89], [2, 27, 78, 91], [1, 12, 17, 24, 28, 49, 81, 83], [29, 70, 73, 80]]","99.0"
"8","2.LowDemand-AverageSharing.txt","GreedyAlgorithmPhase1","2","786.0299999999996","1043025","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [61, 68], [73], [98], [3, 64], null, [12, 19, 52, 65], [0, 20, 21, 22, 93], [32, 84], [36, 54, 94], [4, 33, 86], [29, 42, 69, 72, 80], [47, 51, 90], [25, 26, 39, 92], [11, 17, 28, 45, 53, 83], [23, 30], [48, 60, 77, 79, 88], [7, 8, 31, 43, 46, 81], [57], [34, 74, 75], [6, 9, 58, 70], [5, 14, 15, 16, 40, 41, 44, 50, 63, 66, 67, 82, 87], [24, 37, 55, 62, 85, 91, 96, 99], [2, 27, 78, 89], [13, 18, 35, 59, 76, 97], [1, 10, 38, 49, 56, 71, 95]]","100.0","786.0300000000001","1043025","[[73], [98], null, null, null, null, null, null, null, null, [61, 68], null, null, null, null, [3, 64], null, null, null, null, [0, 20, 21, 22, 93], [4, 33, 86], [36, 54, 94], [12, 19, 52, 65], [32, 84], [11, 17, 28, 45, 53, 83], [25, 26, 39, 92], [23, 30], [29, 42, 69, 72, 80], [47, 51, 90], [7, 8, 31, 43, 46, 81], [48, 60, 77, 79, 88], [6, 9, 58, 70], [34, 74, 75], [57], [5, 14, 15, 16, 40, 41, 44, 50, 63, 66, 67, 82, 87], [24, 37, 55, 62, 85, 91, 96, 99], [1, 10, 38, 49, 56, 71, 95], [2, 27, 78, 89], [13, 18, 35, 59, 76, 97]]","100.0"
"8","3.LowDemand-HighSharing.txt","GreedyAlgorithmPhase1","1","778.9499999999997","1203517","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [1, 37], [19, 60], [90], null, null, [42, 98], [0, 47, 51], [16, 18, 39, 92], [64, 94], [11, 50, 56], [7, 20, 73], [65, 74, 75, 80], [9, 58, 70], [69, 84], [22, 29, 54, 72], [10, 30, 45], [28, 32, 48, 52, 88, 93], [23, 31, 33, 79], [43, 68], [3, 12, 34, 81], [5, 6, 8, 14, 21, 26, 36, 40, 41, 44, 46, 53, 62, 63, 67, 71, 77, 87, 89, 91, 95], [24, 61, 66, 82, 85, 86, 99], [4, 15, 25, 27, 55, 96], [2, 17, 49, 59, 78], [13, 35, 38, 76, 83, 97]]","99.0","778.9499999999998","1203517","[[90], null, null, null, null, null, null, null, null, null, [1, 37], null, null, null, null, [19, 60], null, null, null, null, [11, 50, 56], [16, 18, 39, 92], [0, 47, 51], [42, 98], [64, 94], [7, 20, 73], [65, 74, 75, 80], [9, 58, 70], [22, 29, 54, 72], [69, 84], [28, 32, 48, 52, 88, 93], [10, 30, 45], [23, 31, 33, 79], [3, 12, 34, 81], [43, 68], [5, 6, 8, 14, 21, 26, 36, 40, 41, 44, 46, 53, 62, 63, 67, 71, 77, 87, 89, 91, 95], [24, 61, 66, 82, 85, 86, 99], [4, 15, 25, 27, 55, 96], [2, 17, 49, 59, 78], [13, 35, 38, 76, 83, 97]]","99.0"
"8","4.AverageDemand-LowSharing.txt","GreedyAlgorithmPhase1","5","526.6199999999999","691655","[null, null, null, null, null, null, null, null, null, null, [64], [99], [76], [97], [95], [6, 91], [33], [56, 75], [9, 50], [3], [18, 60], [20, 88], [23], [7, 87], [46], [13, 48], [32, 34], [8, 42], [47, 58], [44, 72], [29, 51, 74], [43, 68, 71, 94], [31, 62, 79, 92, 98], [4, 19, 25], [30, 57], [26, 27, 37, 39, 66, 70, 77, 80, 86, 96], [5, 28, 69], [2, 49], [67, 85], [1, 38, 41, 81, 83]]","70.0","533.5299999999997","705167","[[97], [76], [64], null, null, [33], [3], [95], null, null, [46], [99], [20, 88], [23], null, [9, 50], [6, 91], [18, 60], [56, 75], [44, 72], [7, 87], [47, 58], null, null, null, [13, 48], [30, 57], [32, 34], [8, 42], null, [43, 68, 71, 94], [31, 62, 79, 92, 98], [4, 19, 25], [29, 51, 74], [59], [26, 27, 37, 39, 66, 70, 77, 80, 86, 96], [1, 38, 41, 81, 83], [5, 28, 69], [2, 49], [67, 85]]","71.0"
"8","5.AverageDemand-AverageSharing.txt","GreedyAlgorithmPhase1","6","533.53","1045804","[null, null, null, null, null, null, null, null, null, null, [4], [33], [32], [64], [3], [19, 28], [23], [8], [46], [62], [20, 95], [72, 94], [71, 83], [6, 86], [30], [34, 77, 87], [75, 81, 98], [29, 49, 58], [51, 76], [47, 91], [1, 25, 60], [2, 42], [67], [7, 9, 48], [59, 68], [27, 37, 38, 41, 50, 66, 80], [13, 31, 39, 44, 56, 70, 74, 96], [18, 57, 69, 85, 92, 97], [5, 26, 43, 79], [88, 99]]","71.0","533.5299999999999","1045804","[[64], null, null, null, null, [62], [4], [33], [3], null, [46], [23], [32], null, null, [30], [19, 28], [47, 91], [8], null, [6, 86], [71, 83], [75, 81, 98], [29, 49, 58], [20, 95], [34, 77, 87], [72, 94], [51, 76], null, null, [1, 25, 60], [2, 42], [67], [59, 68], [7, 9, 48], [27, 37, 38, 41, 50, 66, 80], [13, 31, 39, 44, 56, 70, 74, 96], [5, 26, 43, 79], [18, 57, 69, 85, 92, 97], [88, 99]]","71.0"
"8","6.AverageDemand-HighSharing.txt","GreedyAlgorithmPhase1","6","526.62","1499806","[null, null, null, null, null, null, null, null, null, null, [64], [50], [1, 56], [60], [19], [29, 76], [51], [18, 47], [95], [72], [33, 49], [3, 94], [32], [58, 75], [8], [28, 88], [48, 83], [9, 23], [34, 87], [7, 20, 81], [5, 43, 69, 85], [42, 91, 99], [30, 79], [2, 37], [67], [25, 26, 27, 38, 39, 41, 66, 68, 74, 77, 80, 86], [13, 46, 96], [62, 71], [6, 31, 44, 57, 70, 92, 98], [4, 97]]","70.0","526.6199999999998","1499806","[[50], [60], [19], [64], null, [51], [95], [72], null, null, [1, 56], [58, 75], [32], [29, 76], null, [7, 20, 81], [18, 47], [8], null, null, [28, 88], [34, 87], [33, 49], [3, 94], null, [48, 83], [9, 23], null, null, null, [2, 37], [5, 43, 69, 85], [30, 79], [42, 91, 99], [67], [25, 26, 27, 38, 39, 41, 66, 68, 74, 77, 80, 86], [13, 46, 96], [6, 31, 44, 57, 70, 92, 98], [62, 71], [4, 97]]","70.0"
"8","7.HighDemand-LowSharing.txt","GreedyAlgorithmPhase1","12","336.37000000000006","491878","[null, null, null, null, null, null, null, null, null, null, [95], null, null, null, null, [33], [18], [74], [7], [65], [57], [87], [34], [68], [40], [36, 43], [22, 84], [47], [13], [20, 60], [81], [80], [39], [85, 89], [10, 41], [0, 24, 50, 62, 66, 72, 78, 86, 90], [15, 44, 67, 91], [48, 55], [69, 82, 99], [83]]","45.0","393.8700000000001","552746","[[18], [74], [65], [95], null, [40], [87], [33], null, null, [68], [47], null, null, null, [13], [20, 60], [57], [22, 84], [9], [34], [7], null, null, null, [36, 43], [25], [56], [85, 89], [83], [10, 41], [69, 82, 99], [11], [81], [80], [0, 24, 50, 62, 66, 72, 78, 86, 90], [15, 44, 67, 91], [48, 55], [6], [94]]","50.0"
"8","8.HighDemand-AverageSharing.txt","GreedyAlgorithmPhase1","0","343.3800000000001","746985","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [22], [68], [33], null, null, [7], [95], [47], [85], [36, 65], [82], [20, 87], [9], [34], [81], [0, 56], [18, 74], [43, 89], [57, 62], [40, 84], [41, 44, 50, 66, 78, 90, 91, 99], [15, 24, 67], [48, 55], [13, 69, 72, 86], [10, 60]]","44.0","378.09999999999997","843667","[[22], [95], [85], null, null, [33], null, null, null, null, [68], [47], null, null, null, [82], [9], [7], null, null, [36, 65], [20, 87], [34], null, null, [57, 62], [43, 89], [25], [40, 84], [83], [0, 56], [11], [18, 74], [81], [80], [41, 44, 50, 66, 78, 90, 91, 99], [13, 69, 72, 86], [15, 24, 67], [10, 60], [48, 55]]","48.0"
"8","9.HighDemand-HighSharing.txt","GreedyAlgorithmPhase1","0","346.75000000000006","1204413","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [95], [47], [85], [60], [18], [9], [34], [65], [7], [22], [40], [82], [87], [83], [33], [0, 10, 20], [25], [43, 74], [68, 69], [57], [24, 44, 50, 62, 66, 72, 78, 86, 90, 91, 99], [36, 41, 84], [15, 67], [48, 55], [13, 89]]","44.0","393.2800000000001","1469816","[[60], [18], [65], [22], [95], [40], [87], [33], [85], null, [47], null, null, null, null, [57], [82], [9], [7], null, [68, 69], [34], null, null, null, [25], [56], [83], [81], [76], [0, 10, 20], [15, 67], [11], [43, 74], [80], [24, 44, 50, 62, 66, 72, 78, 86, 90, 91, 99], [36, 41, 84], [13, 89], [48, 55], [6]]","50.0"
"9","1.LowDemand-LowSharing.txt","GreedyAlgorithmPhase1","15","922.8300000000002","495382","[null, null, null, null, null, null, null, null, null, null, [69], null, null, null, null, [46, 52, 94], [86], [6, 15, 23, 48, 58], [41, 97], [7, 55, 76, 80], [54, 66, 84], [2, 26, 28, 73, 79, 81], [42, 53, 68], [22, 34, 60], [96], [4, 21, 47, 51, 70, 72], [20, 33, 82], [16, 62], [9, 27, 29, 63], [57, 74], [17, 45, 78, 91, 99], [25, 32, 35, 36, 77], [8, 92], [11, 24, 59, 67], [0, 1, 10, 12, 38, 49], [13, 30, 31, 50, 64, 85, 89, 95], [3, 18, 87, 88, 90], [19, 39, 65, 71, 98], [5, 14, 40, 56, 61], [75, 83, 93]]","97.0","923.19","501533","[null, null, null, null, null, null, null, null, null, null, [7, 55, 76, 80], [69], null, null, null, [41, 97], [6, 15, 23, 48, 58], [46, 52, 94], [86], [43], [54, 66, 84], [2, 26, 28, 73, 79, 81], [42, 53, 68], [22, 34, 60], [96], [9, 27, 29, 63], [4, 21, 47, 51, 70, 72], [20, 33, 82], [16, 62], [57, 74], [17, 45, 78, 91, 99], [0, 1, 10, 12, 38, 49], [8, 92], [11, 24, 59, 67], [25, 32, 35, 36, 77], [13, 30, 31, 50, 64, 85, 89, 95], [3, 18, 87, 88, 90], [19, 39, 65, 71, 98], [75, 83, 93], [5, 14, 40, 56, 61]]","98.0"
"9","2.LowDemand-AverageSharing.txt","GreedyAlgorithmPhase1","0","899.4000000000002","965912","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [23, 77], [36, 66], [22, 89], [27, 74], [1], [24, 53], [56, 57], [69, 82, 97], [5, 6, 7, 63], [96], [14, 43, 67], [28, 46, 47], [50, 92], [8, 30, 76], [33, 54], [2, 11, 20, 75, 99], [59, 60, 70, 79, 80], [48, 62, 83], [9, 17, 21, 81], [12, 18, 86], [4, 10, 25, 31, 35, 38, 42, 65, 68, 71, 73, 78, 84, 93, 95], [13, 26, 32, 45, 64, 87, 88], [0, 3, 15, 29, 49, 90, 91, 94], [34, 39, 40, 52, 58, 72, 98], [41, 51, 55, 61, 85]]","96.0","906.7199999999999","924483","[[27, 74], null, null, null, null, null, null, null, null, null, [22, 89], null, null, null, null, [36, 66], [1], [23, 77], null, null, [69, 82, 97], [5, 6, 7, 63], [24, 53], [56, 57], [16], [8, 30, 76], [50, 92], [33, 54], [14, 43, 67], [96], [59, 60, 70, 79, 80], [9, 17, 21, 81], [48, 62, 83], [2, 11, 20, 75, 99], [19], [4, 10, 25, 31, 35, 38, 42, 65, 68, 71, 73, 78, 84, 93, 95], [13, 26, 32, 45, 64, 87, 88], [0, 3, 15, 29, 49, 90, 91, 94], [34, 39, 40, 52, 58, 72, 98], [41, 51, 55, 61, 85]]","92.0"
"9","3.LowDemand-HighSharing.txt","GreedyAlgorithmPhase1","0","922.83","1168041","[null, null, null, null, null, null, null, null, null, null, [41], [17], null, null, null, [86], [46, 47], [58, 81, 89], [40, 56], [42, 92], [83, 97], [21, 48, 74], [96], [1], [64, 77], [16, 99], [36, 59, 76, 80], [23, 25, 69, 79], [60, 66, 72], [24, 62, 63], [15, 29, 52, 53], [7, 18, 49, 55, 57, 98], [19, 51], [2, 5, 14, 22, 61, 82], [11, 28, 75], [4, 9, 10, 13, 20, 30, 31, 38, 54, 65, 70, 71, 73, 78, 84, 85, 93, 95], [26, 27, 32, 35, 50, 68, 87, 94], [0, 3, 6, 8, 45, 67, 90], [34, 88, 91], [12, 33, 39]]","97.0","923.1899999999999","1201477","[[17], null, null, null, null, [41], null, null, null, null, [42, 92], [40, 56], [46, 47], null, null, [58, 81, 89], [1], [86], [43], null, [83, 97], [24, 62, 63], [64, 77], [21, 48, 74], [96], [36, 59, 76, 80], [23, 25, 69, 79], [60, 66, 72], [16, 99], null, [15, 29, 52, 53], [7, 18, 49, 55, 57, 98], [2, 5, 14, 22, 61, 82], [19, 51], [11, 28, 75], [4, 9, 10, 13, 20, 30, 31, 38, 54, 65, 70, 71, 73, 78, 84, 85, 93, 95], [26, 27, 32, 35, 50, 68, 87, 94], [0, 3, 6, 8, 45, 67, 90], [34, 88, 91], [12, 33, 39]]","98.0"
"9","4.AverageDemand-LowSharing.txt","GreedyAlgorithmPhase1","5","674.44","405342","[null, null, null, null, null, [7], null, null, null, null, [6, 20], [34], [23], [69, 97], [73, 80], [10, 81], [79, 94], [41, 45], [0], [52], [12, 76], [67, 93], [4, 42], [27], [70], [33, 36], [24, 35], [1, 72], [68, 99], [21, 53], [63, 77], [22, 78], [91], [37, 46, 92], [11, 14, 15], [3, 19, 50, 88, 95], [40, 61, 65, 75, 90], [5, 16, 17, 29, 83, 85], [8, 18, 25], [26, 49, 54, 56, 59]]","70.0","695.53","379945","[[69, 97], [7], null, null, null, null, null, null, null, null, [73, 80], [6, 20], [52], [34], [23], [10, 81], [79, 94], [41, 45], [0], null, [4, 42], [67, 93], [27], [21, 53], [70], [33, 36], [12, 76], [57], [68, 99], [55], [22, 78], [44], [91], [11, 14, 15], [37, 46, 92], [3, 19, 50, 88, 95], [40, 61, 65, 75, 90], [8, 18, 25], [5, 16, 17, 29, 83, 85], [26, 49, 54, 56, 59]]","67.0"
"9","5.AverageDemand-AverageSharing.txt","GreedyAlgorithmPhase1","9","633.6200000000001","982715","[null, null, null, null, null, null, null, null, null, null, [56], [7], [36], [1], [23], [12], [92], [67], [20], [14, 97], [99], [21, 69], [0], [5, 19, 33], [22, 63, 81], [8, 34, 46], [17, 53, 72], [45, 50], [48, 76], [6, 87], [91], [52, 59], [11, 83], [35, 37, 79, 80], [49, 55], [3, 16, 26, 29, 54, 65, 78, 85, 95], [73, 88, 93], [4, 10, 68], [15, 25, 42, 61, 90, 94], [40, 41, 75]]","68.0","705.86","1034799","[[67], [7], [36], null, null, [20], [1], null, null, null, [92], [56], [23], null, null, [14, 97], [22, 63, 81], [12], [21, 69], [18], [5, 19, 33], [45, 50], [27], [70], [24], [8, 34, 46], [17, 53, 72], [57], [6, 87], [48, 76], [4, 10, 68], [44], [52, 59], [91], [11, 83], [3, 16, 26, 29, 54, 65, 78, 85, 95], [73, 88, 93], [15, 25, 42, 61, 90, 94], [40, 41, 75], [35, 37, 79, 80]]","70.0"
"9","6.AverageDemand-HighSharing.txt","GreedyAlgorithmPhase1","0","700.0599999999997","1308287","[null, null, null, null, null, [97], [42], null, null, null, [23], [40], [92], [17, 72], [56], [1], [18], [45], [99], [21], [7, 81], [36, 41], [20, 25, 35], [34], [14, 79], [12, 76], [52, 63], [5, 11, 75], [49, 59, 67], [37, 80, 83], [15, 19, 61, 90, 94], [69, 70], [44], [46, 57], [91], [3, 8, 16, 26, 29, 50, 54, 65, 85, 88, 95], [53, 78], [10, 73, 93], [4, 33, 68], [6, 22, 27]]","69.0","707.6400000000002","1412319","[[97], [42], [40], [45], null, [1], [21], null, null, null, [92], [17, 72], [34], [56], [23], [18], [99], [0], [77], null, [7, 81], [12, 76], [36, 41], [20, 25, 35], [14, 79], [5, 11, 75], [52, 63], [49, 59, 67], [37, 80, 83], [55], [15, 19, 61, 90, 94], [69, 70], [44], [46, 57], [91], [3, 8, 16, 26, 29, 50, 54, 65, 85, 88, 95], [10, 73, 93], [53, 78], [4, 33, 68], [6, 22, 27]]","72.0"
"9","7.HighDemand-LowSharing.txt","GreedyAlgorithmPhase1","10","434.9099999999999","250768","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [0], [46], [15], [34], [6], [13, 63], [28, 84], [54, 69], [26], [65], [68, 83], [18, 32, 73], [17, 37], [77], [25, 47], [8, 29, 64, 66, 78, 88, 97], [20, 50], [19, 23, 74], [3, 92], [14, 61, 81]]","40.0","437.55999999999995","257467","[[6], [15], [65], [34], null, null, null, null, null, null, [28, 84], [46], null, null, null, [0], null, null, null, null, [13, 63], [77], null, null, null, [54, 69], [26], null, null, null, [18, 32, 73], [68, 83], [25, 47], [17, 37], [79], [8, 29, 64, 66, 78, 88, 97], [20, 50], [3, 92], [14, 61, 81], [19, 23, 74]]","41.0"
"9","8.HighDemand-AverageSharing.txt","GreedyAlgorithmPhase1","0","411.2","596222","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [77], [54], [6], [18], null, [0], [28, 46], [47, 69], [19], [14, 63], [37, 65, 74], [83], [13, 34], [17, 92], [79], [29, 66, 68, 73, 78, 84, 88, 97], [20, 61, 64], [3, 32], [8, 23, 26], [15, 25, 81]]","40.0","437.55999999999995","618401","[[6], null, null, null, null, [54], null, null, null, null, [18], null, null, null, null, [0], null, null, null, null, [83], [77], null, null, null, [19], [47, 69], [14, 63], [13, 34], [28, 46], [50], [17, 92], [37, 65, 74], [79], null, [29, 66, 68, 73, 78, 84, 88, 97], [8, 23, 26], [20, 61, 64], [15, 25, 81], [3, 32]]","41.0"
"9","9.HighDemand-HighSharing.txt","GreedyAlgorithmPhase1","2","434.9099999999999","810457","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [46], [47], [25], [17], [64], [13, 32, 37], [18], [14, 92], [0], [77], [6, 61], [26], [15, 65], [34, 63], [81, 83], [8, 23, 66, 68, 73, 78, 84, 88], [20, 50], [29, 54, 69], [19, 74, 97], [3, 28]]","40.0","437.5599999999999","842457","[[64], [25], null, null, null, [47], null, null, null, null, [18], [46], null, null, null, [14, 92], [17], [0], null, null, [77], null, null, null, null, [6, 61], [26], [13, 32, 37], null, null, [81, 83], [15, 65], [34, 63], [79], null, [8, 23, 66, 68, 73, 78, 84, 88], [19, 74, 97], [20, 50], [29, 54, 69], [3, 28]]","41.0"
